customer_id,plan_type,contract_type,payment_method,tenure_months,auto_renew,discount_percent,annual_revenue,monthly_charges
C01629,Professional,Annual,Invoice,7,False,0,6028.728834232213,502.39406951935104
C01630,Professional,Annual,Invoice,59,True,0,6606.844805018409,550.5704004182007
C01631,Starter,Month-to-Month,Credit Card,46,False,20,1007.6514965932392,83.9709580494366
C01632,Professional,2-Year,Credit Card,58,False,0,6497.459602490125,541.4549668741771
C01633,Professional,Annual,Invoice,36,True,10,4168.350186810282,347.36251556752353
C01634,Starter,Annual,Invoice,4,True,0,1199.1437477003392,99.92864564169493
C01635,Starter,Annual,Invoice,24,True,0,1091.2589464545524,90.93824553787937
C01636,Enterprise,Month-to-Month,Invoice,14,False,0,21886.615464046965,1823.8846220039138
C01637,Professional,Month-to-Month,PayPal,25,True,20,4211.497376849093,350.9581147374244
C01638,Starter,Annual,PayPal,7,True,10,1104.6649298126658,92.05541081772215
C01639,Starter,2-Year,Invoice,15,True,0,1240.0120134967415,103.33433445806179
C01640,Professional,Month-to-Month,Invoice,44,False,0,6378.566427883759,531.5472023236466
C01641,Starter,Annual,Invoice,46,True,0,1151.6312247979015,95.96926873315846
C01642,Starter,Annual,PayPal,13,True,0,1366.0969345191245,113.84141120992705
C01643,Professional,2-Year,Credit Card,19,True,0,5440.770264814403,453.39752206786693
C01644,Professional,Month-to-Month,PayPal,12,True,10,4626.4094069291805,385.53411724409835
C01645,Starter,Month-to-Month,PayPal,48,True,0,1226.255531536488,102.187960961374
C01646,Starter,Month-to-Month,Invoice,26,False,20,894.2877119928916,74.52397599940763
C01647,Starter,Annual,Invoice,48,True,0,1263.815769364161,105.31798078034676
C01648,Starter,2-Year,Credit Card,33,True,0,1121.0709070822688,93.42257559018907
C01649,Starter,Annual,Invoice,15,True,20,904.4232209665533,75.36860174721278
C01650,Starter,2-Year,Invoice,37,False,0,1120.7813890650236,93.39844908875197
C01651,Starter,Annual,Credit Card,6,True,0,1112.1608704541911,92.68007253784926
C01652,Starter,Annual,Invoice,59,False,10,1079.790760376367,89.98256336469724
C01653,Enterprise,Month-to-Month,Invoice,25,True,0,24574.012499193403,2047.8343749327835
C01654,Starter,Month-to-Month,Invoice,53,True,0,1111.9400552325003,92.66167126937502
C01655,Starter,Month-to-Month,PayPal,17,False,0,1059.5224509295558,88.29353757746298
C01656,Starter,Month-to-Month,Invoice,43,True,0,1259.841835069445,104.98681958912043
C01657,Starter,Month-to-Month,PayPal,59,False,0,1246.5486218592935,103.87905182160779
C01658,Professional,Month-to-Month,Invoice,36,False,0,6428.779652417296,535.7316377014414
C01659,Starter,Annual,Invoice,50,True,0,1074.7972041915355,89.56643368262796
C01660,Professional,Annual,PayPal,52,True,0,5503.91933988892,458.6599449907433
C01661,Starter,Month-to-Month,PayPal,46,True,10,1168.9100334631296,97.4091694552608
C01662,Enterprise,Annual,Invoice,55,False,0,26150.513237506526,2179.209436458877
C01663,Starter,Annual,Credit Card,9,True,0,1150.9070489928604,95.90892074940503
C01664,Starter,Annual,Invoice,28,True,0,1085.6864144536655,90.4738678711388
C01665,Starter,Annual,PayPal,35,True,10,1004.2376577299308,83.68647147749424
C01666,Starter,Annual,Invoice,3,False,0,1084.1411479760536,90.34509566467113
C01667,Professional,2-Year,Invoice,11,True,0,6478.753439284153,539.896119940346
C01668,Starter,Month-to-Month,PayPal,20,True,0,1285.5480657112591,107.12900547593826
C01669,Professional,Month-to-Month,Credit Card,23,True,10,5443.90462437301,453.6587186977508
C01670,Starter,Month-to-Month,Credit Card,54,False,0,1118.6623222686778,93.22186018905649
C01671,Starter,Annual,PayPal,30,True,0,1094.261511017636,91.18845925146967
C01672,Starter,Month-to-Month,PayPal,37,True,0,1126.1252561380597,93.84377134483832
C01673,Professional,Annual,Invoice,36,True,0,5466.834474279266,455.56953952327217
C01674,Starter,Month-to-Month,PayPal,44,True,20,981.7547866208544,81.81289888507119
C01675,Starter,Annual,PayPal,56,True,10,1162.3359943136334,96.86133285946944
C01676,Starter,Annual,Invoice,12,True,0,1295.2673328129217,107.93894440107681
C01677,Professional,Month-to-Month,Invoice,36,True,10,4922.459616522444,410.204968043537
C01678,Professional,Annual,Invoice,35,True,0,5641.360198356616,470.1133498630513
C01679,Starter,Annual,Credit Card,55,True,10,1020.2552469358146,85.02127057798455
C01680,Starter,Annual,Credit Card,34,True,0,1322.2932185363522,110.19110154469602
C01681,Starter,Month-to-Month,PayPal,4,False,0,1039.8967029962514,86.65805858302095
C01682,Starter,Annual,Invoice,24,True,20,959.715755438069,79.97631295317241
C01683,Professional,Month-to-Month,PayPal,36,True,10,4927.568013828405,410.63066781903376
C01684,Starter,Annual,PayPal,58,True,20,941.6156883973193,78.46797403310994
C01685,Starter,Month-to-Month,Credit Card,28,True,10,1154.9357640391047,96.24464700325872
C01686,Professional,2-Year,Credit Card,39,False,0,5806.122076413022,483.84350636775184
C01687,Starter,Month-to-Month,PayPal,2,True,0,1109.5988144793146,92.46656787327622
C01688,Starter,Month-to-Month,Invoice,43,True,0,1289.7167957871252,107.4763996489271
C01689,Starter,2-Year,Credit Card,5,False,0,1215.5899077250863,101.29915897709053
C01690,Starter,Annual,Credit Card,28,False,0,1257.874471787121,104.82287264892675
C01691,Enterprise,Annual,Credit Card,13,False,0,24635.19436192586,2052.9328634938215
C01692,Professional,Month-to-Month,PayPal,36,True,0,5271.132110359721,439.26100919664344
C01693,Starter,Annual,Credit Card,9,True,0,1356.619127425898,113.05159395215816
C01694,Starter,2-Year,Invoice,39,False,0,1176.1306538205924,98.0108878183827
C01695,Starter,Annual,Credit Card,30,False,0,1301.0940020011165,108.4245001667597
C01696,Starter,Annual,PayPal,57,True,0,1157.9856075809453,96.49880063174544
C01697,Enterprise,2-Year,PayPal,27,False,20,20286.20741864961,1690.5172848874674
C01698,Starter,Annual,PayPal,13,True,0,1321.2979131773275,110.10815943144395
C01699,Enterprise,Month-to-Month,PayPal,42,True,0,26117.859737415874,2176.4883114513227
C01700,Professional,Month-to-Month,Invoice,39,True,0,6063.230600681246,505.2692167234372
C01701,Enterprise,Month-to-Month,PayPal,50,True,10,20866.64195518731,1738.8868295989425
C01702,Professional,Annual,Credit Card,28,True,0,5154.99687839926,429.5830731999383
C01703,Professional,2-Year,Invoice,18,True,20,4205.858201454437,350.48818345453645
C01704,Professional,Annual,PayPal,34,True,0,6669.854901295584,555.821241774632
C01705,Professional,2-Year,PayPal,21,True,0,5505.735332845226,458.8112777371022
C01706,Starter,Annual,Invoice,1,True,0,1296.506623553399,108.04221862944992
C01707,Enterprise,2-Year,Credit Card,45,False,10,23575.038802000112,1964.5865668333427
C01708,Professional,2-Year,Invoice,23,True,0,6273.1970351755335,522.7664195979611
C01709,Starter,Annual,Credit Card,34,False,0,1246.9468596579652,103.91223830483044
C01710,Enterprise,Annual,Credit Card,36,True,0,21202.786919186437,1766.8989099322032
C01711,Enterprise,Annual,PayPal,9,False,0,20761.458423381293,1730.1215352817744
C01712,Professional,Annual,Invoice,8,True,20,4483.816291121196,373.651357593433
C01713,Starter,Annual,Invoice,58,False,0,1398.3382187425048,116.52818489520872
C01714,Enterprise,Annual,PayPal,50,True,0,27299.442820577453,2274.9535683814543
C01715,Professional,Month-to-Month,PayPal,30,True,0,6022.3100147905325,501.85916789921106
C01716,Professional,Annual,Credit Card,48,True,0,6776.624560913456,564.7187134094546
C01717,Enterprise,Month-to-Month,PayPal,36,False,0,21756.08069583402,1813.0067246528351
C01718,Starter,Month-to-Month,Invoice,36,False,0,1155.6689038288985,96.30574198574153
C01719,Starter,Annual,PayPal,18,True,0,1390.4696915044951,115.87247429204126
C01720,Professional,Annual,PayPal,2,True,20,5809.0456298400895,484.08713582000746
C01721,Starter,Annual,PayPal,53,False,0,1292.594191051859,107.71618258765493
C01722,Professional,Month-to-Month,PayPal,11,False,10,4541.709119476278,378.4757599563565
C01723,Starter,Annual,PayPal,52,True,20,1089.5557775940733,90.7963147995061
C01724,Starter,2-Year,Credit Card,56,False,0,1167.8617227477341,97.32181022897784
C01725,Starter,Annual,PayPal,36,True,0,1286.7089871201126,107.22574892667605
C01726,Starter,Annual,PayPal,31,False,10,1090.704226535207,90.89201887793392
C01727,Starter,Month-to-Month,Invoice,31,False,10,1188.7068505382044,99.05890421151703
C01728,Starter,Month-to-Month,PayPal,24,True,0,1205.6054352731824,100.46711960609854
C01729,Starter,Annual,Invoice,46,True,0,1527.471525024821,127.28929375206842
C01730,Professional,Month-to-Month,Invoice,21,True,0,6579.0833969628275,548.2569497469023
C01731,Enterprise,Month-to-Month,Invoice,32,True,0,20980.78941734467,1748.3991181120557
C01732,Starter,2-Year,Invoice,49,False,10,898.7328153239058,74.89440127699216
C01733,Professional,Annual,Credit Card,30,False,0,5000.454274073217,416.70452283943473
C01734,Starter,Month-to-Month,Credit Card,57,True,10,1144.2557810443157,95.35464842035964
C01735,Starter,Month-to-Month,Invoice,8,False,0,1315.4844749395181,109.62370624495985
C01736,Enterprise,Month-to-Month,Credit Card,33,True,0,17730.854060724483,1477.5711717270403
C01737,Starter,Month-to-Month,Credit Card,51,False,0,1346.5243598530399,112.21036332108666
C01738,Starter,Annual,PayPal,51,False,0,1242.0518583809046,103.50432153174205
C01739,Starter,Month-to-Month,Credit Card,53,False,10,1254.6651387253985,104.55542822711654
C01740,Enterprise,Annual,Invoice,39,True,0,21676.72144781093,1806.3934539842442
C01741,Starter,Annual,Invoice,1,True,10,1111.3913220494562,92.61594350412135
C01742,Professional,Annual,Invoice,33,True,10,5552.84452162931,462.7370434691092
C01743,Starter,Annual,Invoice,42,True,0,1107.158711093298,92.2632259244415
C01744,Starter,Month-to-Month,PayPal,13,True,0,1047.716375166093,87.30969793050775
C01745,Professional,Annual,Credit Card,22,False,20,5247.04915409462,437.25409617455165
C01746,Starter,Annual,Invoice,5,True,0,1227.4952687764005,102.29127239803337
C01747,Professional,Annual,PayPal,12,True,20,4989.09274323776,415.7577286031467
C01748,Professional,Month-to-Month,Invoice,29,True,0,6817.64157694758,568.136798078965
C01749,Starter,Month-to-Month,Credit Card,3,True,0,1195.234110146336,99.60284251219467
C01750,Starter,Month-to-Month,PayPal,51,True,10,1114.0072916252202,92.83394096876835
C01751,Professional,Annual,Credit Card,36,True,10,5590.305675483504,465.858806290292
C01752,Starter,Annual,PayPal,47,True,10,1120.9334900453593,93.41112417044661
C01753,Starter,Annual,Invoice,45,True,0,1030.946657464475,85.91222145537292
C01754,Starter,Annual,Invoice,11,True,10,1077.8488742761085,89.82073952300904
C01755,Professional,Month-to-Month,Credit Card,26,True,0,6695.039240468661,557.9199367057217
C01756,Enterprise,Annual,Credit Card,2,False,0,23692.789794008873,1974.3991495007394
C01757,Professional,Annual,PayPal,29,False,20,4573.120013082781,381.09333442356507
C01758,Starter,Month-to-Month,Credit Card,41,True,0,1316.2223767309947,109.68519806091622
C01759,Professional,Annual,Credit Card,29,True,0,6008.213428129216,500.6844523441013
C01760,Starter,Annual,Invoice,44,False,0,1124.4436893176264,93.70364077646887
C01761,Starter,Month-to-Month,Invoice,36,True,0,1096.6337115334893,91.38614262779078
C01762,Professional,Annual,Invoice,58,True,10,5370.917766405979,447.57648053383156
C01763,Professional,2-Year,Invoice,19,True,0,5603.061428103048,466.92178567525394
C01764,Professional,Month-to-Month,Invoice,10,False,10,5886.798260040299,490.56652167002494
C01765,Starter,Annual,Invoice,11,False,10,997.8243516993296,83.15202930827746
C01766,Enterprise,Month-to-Month,Invoice,7,True,0,24667.888352319864,2055.657362693322
C01767,Enterprise,2-Year,PayPal,13,True,0,25007.647265853622,2083.970605487802
C01768,Starter,Month-to-Month,Invoice,41,True,0,1275.9507513701517,106.32922928084598
C01769,Starter,Month-to-Month,Invoice,44,False,10,1249.5280893327474,104.12734077772895
C01770,Starter,Annual,Invoice,2,False,0,1037.691126380271,86.47426053168925
C01771,Starter,Month-to-Month,Invoice,30,True,10,1145.653336728457,95.47111139403808
C01772,Enterprise,Month-to-Month,Invoice,22,False,0,25495.157071371417,2124.5964226142846
C01773,Starter,Month-to-Month,Credit Card,53,True,0,1069.6332194312229,89.13610161926857
C01774,Professional,Month-to-Month,Credit Card,1,True,0,6156.367448342787,513.0306206952322
C01775,Professional,Month-to-Month,Invoice,27,True,0,5748.264489423193,479.02204078526603
C01776,Professional,Annual,Invoice,7,True,10,6157.0618600214275,513.088488335119
C01777,Starter,2-Year,Invoice,1,True,10,1018.601983198654,84.88349859988783
C01778,Enterprise,Annual,PayPal,58,False,0,23483.47206289342,1956.9560052411182
C01779,Starter,Annual,Invoice,25,True,0,1154.3555687998355,96.19629739998629
C01780,Professional,Annual,PayPal,48,True,0,5497.107753405558,458.09231278379644
C01781,Professional,Month-to-Month,PayPal,4,True,0,5070.352803581179,422.52940029843154
C01782,Starter,Month-to-Month,Invoice,30,True,0,1100.0692935298355,91.6724411274863
C01783,Enterprise,Annual,Credit Card,8,True,0,24345.272105108557,2028.772675425713
C01784,Starter,Month-to-Month,Invoice,49,True,0,1233.88647208218,102.823872673515
C01785,Professional,Annual,Invoice,21,True,0,6487.422383442855,540.6185319535713
C01786,Professional,Annual,Credit Card,51,True,10,5966.908416079154,497.2423680065962
C01787,Professional,Annual,Credit Card,4,True,0,6240.388062686161,520.0323385571801
C01788,Starter,Annual,Invoice,4,True,0,1295.597220925492,107.96643507712433
C01789,Professional,Annual,Invoice,8,True,0,6314.430895150032,526.2025745958359
C01790,Professional,2-Year,PayPal,42,True,10,4805.3157858018385,400.4429821501532
C01791,Starter,Annual,Credit Card,26,True,0,1245.7657788213762,103.81381490178136
C01792,Professional,Month-to-Month,PayPal,29,False,0,6007.12356629443,500.59363052453585
C01793,Professional,Annual,PayPal,16,False,20,4528.88152825232,377.40679402102666
C01794,Professional,Annual,PayPal,19,False,0,6007.317389940298,500.60978249502483
C01795,Starter,Annual,PayPal,1,True,0,1242.8718163713067,103.57265136427556
C01796,Starter,Annual,Credit Card,37,True,0,1175.7784720111674,97.98153933426396
C01797,Starter,Month-to-Month,Credit Card,34,False,10,1187.1136859202927,98.92614049335772
C01798,Starter,2-Year,Credit Card,29,True,0,1240.9420922064855,103.41184101720712
C01799,Enterprise,Annual,Invoice,27,True,0,26098.055866108578,2174.8379888423815
C01800,Starter,Annual,PayPal,48,False,0,1350.7785225159855,112.56487687633212
C01801,Starter,Month-to-Month,Invoice,45,True,0,1152.5070540249833,96.04225450208195
C01802,Professional,Annual,Credit Card,30,True,0,5733.173910708327,477.76449255902725
C01803,Starter,Annual,Credit Card,6,False,0,1338.8123864932063,111.56769887443386
C01804,Starter,Month-to-Month,Invoice,36,False,0,1107.6526817730855,92.30439014775713
C01805,Professional,Annual,PayPal,57,False,0,5941.018243862112,495.084853655176
C01806,Professional,Annual,Credit Card,39,True,0,5707.5668221562655,475.6305685130221
C01807,Professional,Month-to-Month,PayPal,2,False,0,5405.554750164716,450.46289584705966
C01808,Professional,Annual,PayPal,55,False,0,6298.75823751338,524.8965197927816
C01809,Starter,Annual,Credit Card,42,False,0,1167.8946243336432,97.32455202780359
C01810,Enterprise,Annual,Invoice,14,False,0,21774.114062580407,1814.5095052150339
C01811,Starter,Month-to-Month,PayPal,8,True,0,1311.0225705204923,109.25188087670769
C01812,Starter,Month-to-Month,Invoice,3,True,10,936.9571424653958,78.07976187211632
C01813,Starter,Month-to-Month,PayPal,35,False,10,1064.0425936893735,88.67021614078112
C01814,Starter,Month-to-Month,PayPal,27,True,10,1176.1550122571514,98.01291768809595
C01815,Starter,Month-to-Month,Credit Card,34,True,0,1309.8044727984927,109.15037273320773
C01816,Professional,Annual,Invoice,28,False,0,6256.515603672533,521.3763003060444
C01817,Professional,Month-to-Month,PayPal,31,True,10,4924.758064859194,410.39650540493284
C01818,Starter,Month-to-Month,Invoice,17,True,0,1219.2653266069028,101.60544388390856
C01819,Professional,Month-to-Month,PayPal,19,True,0,6213.380464581031,517.7817053817527
C01820,Professional,Month-to-Month,Invoice,42,True,20,4587.91494147988,382.32624512332336
C01821,Starter,Annual,Invoice,44,True,0,1245.191353140055,103.7659460950046
C01822,Starter,Annual,Credit Card,59,False,0,1022.6703328576026,85.22252773813355
C01823,Starter,Month-to-Month,PayPal,55,True,0,989.5915758081362,82.46596465067802
C01824,Starter,Month-to-Month,PayPal,11,True,10,1010.641938868216,84.22016157235133
C01825,Professional,Annual,PayPal,9,False,20,5132.690647459731,427.72422062164424
C01826,Starter,Month-to-Month,PayPal,30,True,20,1042.581789667112,86.88181580559267
C01827,Starter,2-Year,Credit Card,57,True,0,1046.4957371689047,87.20797809740873
C01828,Starter,Annual,Credit Card,45,False,0,1376.1452732677196,114.67877277230997
C01829,Professional,Month-to-Month,PayPal,6,True,0,6053.991606314614,504.49930052621784
C01830,Starter,Annual,Invoice,14,False,0,1014.1761294824361,84.51467745686968
C01831,Professional,Annual,Credit Card,31,False,10,5563.929639038634,463.6608032532195
C01832,Starter,Month-to-Month,Invoice,54,False,0,1352.6693864064184,112.72244886720154
C01833,Professional,Month-to-Month,Invoice,11,True,0,5709.147086701856,475.76225722515466
C01834,Enterprise,Annual,Invoice,5,True,0,26345.00079206879,2195.416732672399
C01835,Starter,2-Year,PayPal,31,True,0,1373.084368751107,114.42369739592557
C01836,Professional,Month-to-Month,Credit Card,2,False,0,6024.3064945396545,502.02554121163786
