customer_id,country,industry,company_size,acquisition_channel
C01850,Canada,Healthcare,1-10,Organic Search
C01851,USA,Retail,51-200,Direct
C01852,France,Education,11-50,Paid Ads
C01853,Australia,,1-10,Organic Search
C01854,France,Education,51-200,Referral
C01855,India,Manufacturing,11-50,Referral
C01856,USA,Healthcare,1-10,Event
C01857,France,Education,201-500,Organic Search
C01858,UK,Retail,1000+,Event
C01859,France,Healthcare,1000+,Organic Search
C01860,Germany,Healthcare,11-50,Direct
C01861,France,Retail,11-50,Organic Search
C01862,Germany,Technology,1-10,Paid Ads
C01863,USA,Education,1000+,Referral
C01864,UK,Retail,11-50,Direct
C01865,India,Manufacturing,51-200,Referral
C01866,India,Finance,11-50,Event
C01867,USA,Retail,1000+,Direct
C01868,USA,Healthcare,501-1000,Paid Ads
C01869,USA,Healthcare,1000+,Referral
C01870,Germany,Retail,51-200,Organic Search
C01871,France,Finance,1-10,Organic Search
C01872,USA,Retail,51-200,Organic Search
C01873,UK,Finance,501-1000,Direct
C01874,France,Finance,501-1000,Paid Ads
C01875,Germany,Manufacturing,11-50,Paid Ads
C01876,UK,Education,11-50,Paid Ads
C01877,Canada,Healthcare,1000+,Referral
C01878,UK,Healthcare,201-500,Direct
C01879,USA,Finance,51-200,Organic Search
C01880,Canada,Healthcare,1000+,Referral
C01881,Germany,Technology,201-500,Paid Ads
C01882,Australia,Finance,1000+,Organic Search
C01883,Canada,Healthcare,501-1000,Direct
C01884,France,Technology,11-50,Event
C01885,USA,Manufacturing,11-50,Paid Ads
C01886,UK,Healthcare,1000+,Paid Ads
C01887,USA,Technology,11-50,Paid Ads
C01888,USA,Retail,1-10,Paid Ads
C01889,Germany,Education,1000+,Organic Search
C01890,India,Retail,501-1000,Direct
C01891,USA,,1000+,Referral
C01892,UK,Finance,1000+,Organic Search
C01893,France,Finance,11-50,Direct
C01894,USA,Healthcare,501-1000,Referral
C01895,Canada,Retail,1000+,Paid Ads
C01896,Germany,Finance,11-50,Direct
C01897,Canada,Finance,51-200,Paid Ads
C01898,USA,Retail,501-1000,Direct
C01899,USA,Manufacturing,201-500,Event
C01900,France,,1-10,Paid Ads
C01901,Canada,Education,201-500,Paid Ads
C01902,USA,Technology,501-1000,Paid Ads
C01903,France,Healthcare,1000+,Organic Search
C01904,USA,Finance,11-50,Referral
C01905,Germany,Education,501-1000,Paid Ads
C01906,USA,Education,1-10,Paid Ads
C01907,India,Finance,501-1000,Organic Search
C01908,USA,Manufacturing,11-50,Organic Search
C01909,USA,Technology,201-500,Event
C01910,USA,Healthcare,51-200,Direct
C01911,USA,Finance,201-500,Paid Ads
C01912,Australia,Healthcare,11-50,Direct
C01913,India,Retail,11-50,Organic Search
C01914,USA,Education,1-10,Organic Search
C01915,UK,Education,501-1000,Event
C01916,Germany,Finance,501-1000,Referral
C01917,Australia,Finance,201-500,Organic Search
C01918,Canada,Retail,51-200,Paid Ads
C01919,USA,Manufacturing,51-200,Event
C01920,UK,,1-10,Referral
C01921,Germany,Education,11-50,Event
C01922,USA,Healthcare,1-10,Organic Search
C01923,Canada,Technology,501-1000,Referral
C01924,USA,,1000+,Direct
C01925,France,Manufacturing,1000+,Referral
C01926,USA,Technology,1000+,Paid Ads
C01927,Canada,Healthcare,11-50,Direct
C01928,UK,Healthcare,1-10,Direct
C01929,Canada,Retail,201-500,Paid Ads
C01930,USA,Manufacturing,501-1000,Direct
C01931,Canada,Education,1000+,Organic Search
C01932,Canada,Retail,51-200,Referral
C01933,Canada,Technology,1-10,Referral
C01934,Canada,Education,501-1000,Paid Ads
C01935,Germany,Retail,501-1000,Organic Search
C01936,France,Manufacturing,51-200,Direct
C01937,USA,Finance,51-200,Referral
C01938,France,Finance,51-200,Referral
C01939,UK,Technology,1000+,Referral
C01940,USA,Finance,1000+,Referral
C01941,USA,Retail,1-10,Event
C01942,USA,Technology,51-200,Paid Ads
C01943,France,Education,201-500,Direct
C01944,Germany,Manufacturing,501-1000,Direct
C01945,France,Technology,51-200,Paid Ads
C01946,UK,Education,501-1000,Organic Search
C01947,UK,Technology,11-50,Paid Ads
C01948,USA,,11-50,Referral
C01949,USA,Healthcare,51-200,Referral
C01950,UK,Technology,501-1000,Paid Ads
C01951,USA,Finance,11-50,Paid Ads
C01952,USA,Healthcare,51-200,Direct
C01953,Canada,Manufacturing,501-1000,Direct
C01954,Germany,Education,51-200,Event
C01955,India,Retail,1000+,Event
C01956,India,Healthcare,501-1000,Referral
C01957,Canada,,11-50,Event
C01958,UK,Finance,51-200,Event
C01959,Canada,Retail,11-50,Organic Search
C01960,France,Education,51-200,Paid Ads
C01961,USA,Education,1-10,Direct
C01962,UK,Healthcare,11-50,Event
C01963,France,Education,11-50,Direct
C01964,USA,Education,201-500,Event
C01965,Canada,Finance,1000+,Event
C01966,Canada,Finance,11-50,Referral
C01967,USA,Finance,501-1000,Organic Search
C01968,USA,Technology,51-200,Paid Ads
C01969,USA,Education,1-10,Paid Ads
C01970,USA,,501-1000,Referral
C01971,USA,Education,501-1000,Referral
C01972,France,Manufacturing,501-1000,Paid Ads
C01973,USA,Finance,501-1000,Paid Ads
C01974,UK,Retail,1-10,Organic Search
C01975,USA,Healthcare,201-500,Event
C01976,India,Retail,1000+,Organic Search
C01977,USA,Technology,11-50,Paid Ads
C01978,UK,Technology,501-1000,Event
C01979,Australia,Education,11-50,Paid Ads
C01980,France,Retail,11-50,Organic Search
C01981,USA,Education,501-1000,Organic Search
C01982,France,Manufacturing,201-500,Organic Search
C01983,UK,Technology,11-50,Event
C01984,UK,Technology,51-200,Direct
C01985,USA,Retail,11-50,Direct
C01986,USA,,1000+,Paid Ads
C01987,Germany,Manufacturing,501-1000,Event
C01988,UK,Manufacturing,1-10,Referral
C01989,UK,Manufacturing,11-50,Direct
C01990,Germany,Healthcare,201-500,Event
C01991,France,Manufacturing,51-200,Event
C01992,USA,Manufacturing,51-200,Direct
C01993,Canada,Healthcare,1-10,Event
C01994,USA,Education,1000+,Event
C01995,France,Finance,1-10,Direct
C01996,Germany,Technology,1000+,Organic Search
C01997,India,Manufacturing,11-50,Paid Ads
C01998,USA,Technology,501-1000,Referral
C01999,USA,Retail,201-500,Paid Ads
C02000,USA,Technology,51-200,Organic Search
C02001,USA,Education,1-10,Organic Search
C02002,USA,Healthcare,201-500,Event
C02003,India,Technology,1000+,Paid Ads
C02004,USA,Technology,501-1000,Organic Search
C02005,USA,Technology,51-200,Paid Ads
C02006,France,Finance,51-200,Organic Search
C02007,UK,Finance,1000+,Referral
C02008,France,Retail,501-1000,Organic Search
C02009,USA,Healthcare,51-200,Paid Ads
C02010,UK,Technology,501-1000,Event
C02011,USA,Technology,51-200,Paid Ads
C02012,USA,Technology,11-50,Direct
C02013,India,Technology,1000+,Paid Ads
C02014,USA,Finance,501-1000,Referral
C02015,UK,Education,201-500,Referral
C02016,UK,Education,11-50,Referral
C02017,USA,Retail,201-500,Organic Search
C02018,Australia,Manufacturing,1000+,Referral
C02019,USA,Healthcare,51-200,Paid Ads
C02020,Germany,Education,201-500,Event
C02021,India,Technology,11-50,Referral
C02022,Canada,Education,501-1000,Paid Ads
C02023,India,Retail,1-10,Organic Search
C02024,USA,Manufacturing,201-500,Organic Search
C02025,UK,Education,1-10,Event
C02026,USA,Retail,1000+,Event
C02027,Germany,Finance,201-500,Paid Ads
C02028,India,Manufacturing,201-500,Event
C02029,USA,Retail,501-1000,Event
C02030,Germany,Education,51-200,Organic Search
C02031,USA,Finance,11-50,Paid Ads
C02032,Canada,Retail,11-50,Event
C02033,UK,Retail,11-50,Paid Ads
C02034,India,Education,1000+,Referral
C02035,Canada,Manufacturing,51-200,Organic Search
C02036,USA,Finance,1-10,Organic Search
C02037,USA,Technology,11-50,Organic Search
C02038,USA,Healthcare,1-10,Direct
C02039,USA,Manufacturing,51-200,Paid Ads
C02040,USA,Finance,1000+,Referral
C02041,Australia,Retail,51-200,Event
C02042,Canada,Finance,501-1000,Referral
C02043,UK,Healthcare,11-50,Paid Ads
C02044,USA,Education,1000+,Organic Search
C02045,Australia,Healthcare,501-1000,Direct
C02046,Germany,,11-50,Paid Ads
C02047,USA,Technology,51-200,Paid Ads
C02048,Germany,Healthcare,51-200,Event
C02049,UK,Manufacturing,201-500,Referral
C02050,USA,Manufacturing,201-500,Referral
C02051,UK,Retail,51-200,Event
C02052,UK,Technology,51-200,Direct
C02053,USA,Retail,1-10,Organic Search
C02054,India,Technology,1-10,Organic Search
C02055,France,Healthcare,501-1000,Direct
C02056,Germany,Manufacturing,201-500,Event
C02057,UK,Manufacturing,201-500,Paid Ads
C02058,UK,Healthcare,51-200,Referral
C02059,Germany,Retail,51-200,Paid Ads
C02060,UK,Retail,501-1000,Referral
C02061,USA,Finance,1000+,Paid Ads
C02062,UK,Technology,1000+,Event
C02063,France,Retail,1000+,Event
C02064,UK,Healthcare,201-500,Direct
C02065,USA,Retail,1-10,Paid Ads
C02066,France,Manufacturing,1000+,Paid Ads
C02067,USA,Technology,11-50,Direct
C02068,USA,Education,501-1000,Direct
C02069,USA,Finance,1000+,Event
C02070,USA,Technology,11-50,Event
C02071,France,Manufacturing,1000+,Paid Ads
C02072,UK,Manufacturing,1-10,Event
C02073,USA,Manufacturing,1-10,Event
C02074,Australia,Manufacturing,1000+,Paid Ads
C02075,Australia,Healthcare,11-50,Direct
C02076,Australia,Finance,501-1000,Paid Ads
C02077,USA,Education,11-50,Organic Search
C02078,UK,Manufacturing,501-1000,Paid Ads
C02079,India,Manufacturing,1000+,Organic Search
C02080,France,Retail,501-1000,Paid Ads
C02081,USA,Finance,51-200,Organic Search
C02082,USA,Technology,201-500,Organic Search
C02083,UK,Finance,201-500,Paid Ads
C02084,India,Finance,1-10,Event
C02085,UK,Education,51-200,Referral
C02086,UK,Finance,201-500,Event
C02087,USA,Education,1000+,Organic Search
C02088,Germany,Manufacturing,501-1000,Paid Ads
C02089,France,Manufacturing,501-1000,Paid Ads
C02090,USA,Healthcare,11-50,Paid Ads
C02091,France,Education,11-50,Paid Ads
C02092,India,Education,501-1000,Referral
C02093,USA,Technology,1000+,Direct
C02094,UK,Retail,501-1000,Organic Search
C02095,USA,Finance,11-50,Referral
C02096,France,Technology,201-500,Event
C02097,Canada,Education,1-10,Direct
C02098,Canada,Technology,11-50,Direct
C02099,France,Healthcare,1000+,Paid Ads
C02100,USA,Retail,201-500,Referral
C02101,India,Education,201-500,Event
C02102,UK,Education,201-500,Paid Ads
C02103,USA,Finance,51-200,Paid Ads
C02104,Germany,Retail,51-200,Organic Search
C02105,France,Healthcare,201-500,Direct
C02106,USA,Manufacturing,1000+,Event
C02107,Australia,Technology,501-1000,Direct
C02108,India,Finance,1000+,Referral
C02109,USA,Education,51-200,Organic Search
C02110,India,Manufacturing,11-50,Paid Ads
C02111,USA,Healthcare,51-200,Organic Search
C02112,USA,Retail,501-1000,Paid Ads
C02113,USA,Technology,1-10,Organic Search
C02114,Australia,Finance,51-200,Paid Ads
C02115,Germany,Education,1000+,Direct
C02116,USA,Education,1000+,Direct
C02117,UK,,201-500,Direct
C02118,Canada,Manufacturing,201-500,Direct
C02119,USA,,201-500,Organic Search
C02120,Australia,Retail,1-10,Paid Ads
C02121,France,Healthcare,501-1000,Direct
C02122,UK,Retail,11-50,Organic Search
C02123,India,Retail,1000+,Paid Ads
C02124,UK,Retail,1000+,Organic Search
C02125,India,Technology,501-1000,Direct
C02126,Germany,Technology,1-10,Referral
C02127,Canada,Healthcare,201-500,Organic Search
C02128,USA,Retail,501-1000,Direct
C02129,Australia,Technology,11-50,Event
C02130,UK,,201-500,Paid Ads
C02131,USA,Education,11-50,Direct
C02132,USA,Healthcare,51-200,Event
C02133,Canada,Retail,11-50,Organic Search
C02134,UK,Finance,201-500,Organic Search
C02135,Germany,Retail,51-200,Event
C02136,Australia,Finance,201-500,Event
C02137,USA,Healthcare,1000+,Paid Ads
C02138,Germany,Education,201-500,Organic Search
C02139,USA,Education,51-200,Event
C02140,Australia,Technology,11-50,Referral
C02141,France,Education,1000+,Referral
C02142,UK,Manufacturing,1-10,Event
C02143,Germany,Healthcare,1-10,Paid Ads
C02144,USA,Technology,1-10,Organic Search
C02145,UK,Education,1-10,Referral
C02146,France,Healthcare,501-1000,Event
C02147,UK,Retail,1-10,Event
C02148,USA,Education,51-200,Direct
C02149,UK,Finance,1-10,Event
C02150,France,Healthcare,201-500,Paid Ads
C02151,USA,Technology,1-10,Referral
C02152,USA,Retail,11-50,Direct
C02153,Germany,Manufacturing,51-200,Referral
C02154,France,Retail,51-200,Referral
C02155,USA,Education,1000+,Paid Ads
C02156,USA,Finance,501-1000,Event
C02157,USA,Retail,201-500,Paid Ads
C02158,USA,Manufacturing,51-200,Event
C02159,UK,Technology,11-50,Direct
C02160,Germany,Healthcare,1-10,Paid Ads
C02161,Germany,,51-200,Paid Ads
C02162,Canada,Manufacturing,11-50,Organic Search
C02163,USA,Education,1-10,Paid Ads
C02164,France,Education,501-1000,Organic Search
C02165,UK,Education,51-200,Event
C02166,India,Finance,51-200,Event
C02167,Canada,Retail,11-50,Event
C02168,USA,Finance,1000+,Organic Search
C02169,Germany,Education,201-500,Event
C02170,USA,Manufacturing,501-1000,Referral
C02171,Germany,Healthcare,201-500,Paid Ads
C02172,USA,Healthcare,51-200,Organic Search
C02173,USA,Finance,201-500,Event
C02174,Australia,Education,1-10,Referral
C02175,USA,Technology,501-1000,Paid Ads
C02176,France,,201-500,Paid Ads
C02177,USA,Education,1-10,Event
C02178,Canada,Retail,11-50,Referral
C02179,Germany,Healthcare,201-500,Organic Search
C02180,UK,Healthcare,501-1000,Event
C02181,USA,Healthcare,1-10,Paid Ads
C02182,USA,Technology,201-500,Paid Ads
C02183,USA,Education,11-50,Paid Ads
C02184,USA,Education,201-500,Event
C02185,Germany,Education,1-10,Direct
C02186,India,Education,201-500,Direct
C02187,Australia,Technology,501-1000,Direct
C02188,France,Manufacturing,51-200,Referral
C02189,France,Finance,1-10,Event
C02190,Germany,Finance,1-10,Paid Ads
C02191,USA,Education,1-10,Referral
C02192,India,Retail,1-10,Direct
C02193,Germany,Healthcare,201-500,Organic Search
C02194,Canada,Technology,501-1000,Referral
C02195,USA,Retail,11-50,Referral
C02196,UK,Retail,501-1000,Event
C02197,UK,Education,1-10,Referral
C02198,Australia,Technology,1000+,Event
C02199,UK,Finance,201-500,Organic Search
C02200,USA,,1000+,Paid Ads
C02201,India,Finance,201-500,Paid Ads
C02202,USA,Retail,1-10,Direct
C02203,UK,Healthcare,201-500,Direct
C02204,USA,Manufacturing,1-10,Organic Search
C02205,Germany,Retail,501-1000,Paid Ads
C02206,India,Finance,51-200,Direct
C02207,USA,Finance,201-500,Referral
C02208,Australia,Education,1-10,Event
C02209,USA,Finance,1000+,Direct
C02210,India,Technology,1-10,Organic Search
C02211,France,Retail,1000+,Paid Ads
C02212,France,Healthcare,201-500,Organic Search
C02213,USA,Finance,11-50,Event
C02214,India,Education,1000+,Event
C02215,Germany,Education,1-10,Organic Search
C02216,USA,Finance,201-500,Direct
C02217,France,Technology,1-10,Direct
C02218,USA,Education,11-50,Paid Ads
C02219,Australia,Healthcare,51-200,Paid Ads
C02220,USA,Retail,11-50,Referral
C02221,Germany,Manufacturing,501-1000,Referral
C02222,UK,Technology,201-500,Paid Ads
C02223,USA,Education,11-50,Referral
C02224,USA,Retail,51-200,Organic Search
C02225,USA,Manufacturing,1-10,Direct
C02226,UK,Finance,201-500,Referral
C02227,USA,Finance,1000+,Referral
C02228,Canada,Healthcare,11-50,Organic Search
C02229,USA,Manufacturing,51-200,Event
C02230,USA,Finance,11-50,Paid Ads
C02231,Germany,Finance,501-1000,Organic Search
C02232,USA,Education,201-500,Event
C02233,India,Healthcare,1-10,Organic Search
C02234,Australia,Retail,51-200,Direct
C02235,Germany,Finance,11-50,Organic Search
C02236,Canada,Technology,201-500,Organic Search
C02237,Australia,Technology,11-50,Direct
C02238,USA,Retail,201-500,Paid Ads
C02239,USA,Manufacturing,501-1000,Event
C02240,USA,Healthcare,11-50,Referral
C02241,France,Education,501-1000,Paid Ads
C02242,USA,Technology,1000+,Organic Search
C02243,Canada,Technology,1000+,Referral
C02244,India,Retail,51-200,Direct
C02245,Australia,Manufacturing,501-1000,Paid Ads
C02246,UK,Manufacturing,201-500,Event
C02247,USA,Retail,51-200,Paid Ads
C02248,France,Technology,11-50,Paid Ads
C02249,Canada,Healthcare,11-50,Referral
C02250,USA,Technology,201-500,Direct
C02251,USA,Manufacturing,1-10,Direct
C02252,India,Education,1-10,Paid Ads
C02253,Germany,Technology,11-50,Direct
C02254,France,Healthcare,201-500,Referral
C02255,Australia,Finance,1-10,Referral
C02256,Canada,Technology,501-1000,Event
C02257,UK,Retail,11-50,Direct
C02258,UK,Finance,1000+,Event
C02259,USA,Retail,501-1000,Organic Search
C02260,UK,Retail,201-500,Referral
C02261,France,Retail,1000+,Paid Ads
C02262,Canada,Technology,501-1000,Referral
C02263,Australia,Manufacturing,1-10,Organic Search
C02264,UK,Finance,1-10,Paid Ads
C02265,Canada,Healthcare,1000+,Direct
C02266,Canada,Manufacturing,51-200,Direct
C02267,Canada,Technology,11-50,Referral
C02268,Germany,Retail,1000+,Paid Ads
C02269,USA,Healthcare,201-500,Paid Ads
C02270,UK,Finance,11-50,Event
C02271,USA,Manufacturing,501-1000,Organic Search
C02272,USA,Education,201-500,Direct
C02273,UK,Manufacturing,201-500,Referral
C02274,Germany,Healthcare,1-10,Paid Ads
C02275,India,Technology,501-1000,Direct
C02276,Canada,Finance,1-10,Referral
C02277,Germany,Healthcare,1-10,Direct
C02278,UK,Retail,51-200,Referral
C02279,Canada,Finance,1-10,Direct
C02280,USA,Manufacturing,11-50,Event
C02281,USA,,201-500,Organic Search
C02282,USA,Manufacturing,1-10,Direct
C02283,UK,Manufacturing,1000+,Organic Search
C02284,USA,Manufacturing,11-50,Direct
C02285,USA,Technology,501-1000,Paid Ads
C02286,USA,Manufacturing,201-500,Event
C02287,India,Retail,1000+,Event
C02288,USA,Retail,1000+,Organic Search
C02289,UK,Finance,501-1000,Paid Ads
C02290,USA,Education,1000+,Referral
C02291,Canada,Manufacturing,11-50,Event
C02292,USA,Manufacturing,501-1000,Paid Ads
C02293,USA,Healthcare,1000+,Paid Ads
C02294,UK,Technology,501-1000,Organic Search
C02295,USA,Education,501-1000,Paid Ads
C02296,USA,Finance,1-10,Paid Ads
C02297,USA,Education,1-10,Referral
C02298,USA,Manufacturing,1-10,Organic Search
C02299,USA,Healthcare,1000+,Organic Search
C02300,USA,Technology,201-500,Paid Ads
C02301,France,Finance,11-50,Referral
C02302,Canada,Education,1000+,Direct
C02303,UK,Finance,1-10,Event
C02304,USA,Manufacturing,501-1000,Organic Search
C02305,India,Finance,1000+,Referral
C02306,USA,Healthcare,501-1000,Referral
C02307,USA,Finance,501-1000,Paid Ads
C02308,Canada,Retail,501-1000,Event
C02309,USA,Healthcare,51-200,Organic Search
C02310,USA,Education,201-500,Direct
C02311,UK,Technology,11-50,Paid Ads
C02312,Australia,Technology,11-50,Organic Search
C02313,UK,Manufacturing,1-10,Organic Search
C02314,Germany,Manufacturing,51-200,Referral
C02315,India,,1000+,Event
C02316,USA,Education,1000+,Direct
C02317,USA,Technology,11-50,Event
C02318,USA,Technology,201-500,Referral
C02319,UK,,501-1000,Direct
C02320,UK,Technology,1-10,Direct
C02321,India,Finance,201-500,Paid Ads
C02322,Germany,Education,11-50,Direct
C02323,Canada,Healthcare,51-200,Organic Search
C02324,USA,Healthcare,1-10,Event
C02325,France,Retail,11-50,Event
C02326,India,Finance,1000+,Paid Ads
C02327,France,Technology,1-10,Direct
C02328,USA,Technology,11-50,Referral
C02329,Canada,Manufacturing,1000+,Organic Search
C02330,USA,Manufacturing,1000+,Paid Ads
C02331,USA,Retail,501-1000,Direct
C02332,USA,Technology,51-200,Referral
C02333,Canada,Retail,501-1000,Direct
C02334,Germany,Finance,11-50,Paid Ads
C02335,USA,Healthcare,201-500,Referral
C02336,USA,,501-1000,Referral
C02337,UK,Education,201-500,Referral
C02338,USA,Finance,1000+,Referral
C02339,USA,Technology,11-50,Direct
C02340,UK,Education,51-200,Referral
C02341,France,Manufacturing,201-500,Direct
C02342,USA,Retail,11-50,Referral
C02343,USA,Manufacturing,201-500,Referral
C02344,USA,Healthcare,501-1000,Paid Ads
C02345,India,Manufacturing,11-50,Direct
C02346,Germany,Technology,501-1000,Direct
C02347,Germany,Education,1-10,Event
C02348,USA,Manufacturing,11-50,Paid Ads
C02349,Canada,Technology,201-500,Direct
